Crosswalk2023_CBSA Code,Crosswalk2023_CBSA Title,Crosswalk2023_State Name,NRI_AVLN_EALPE,NRI_CFLD_EALPE,NRI_CWAV_EALPE,NRI_ERQK_EALPE,NRI_HAIL_EALPE,NRI_HWAV_EALPE,NRI_HRCN_EALPE,NRI_ISTM_EALPE,NRI_LNDS_EALPE,NRI_LTNG_EALPE,NRI_RFLD_EALPE,NRI_SWND_EALPE,NRI_TRND_EALPE,NRI_TSUN_EALPE,NRI_VLCN_EALPE,NRI_WFIR_EALPE,NRI_WNTW_EALPE,NRI_AVLN_EALB,NRI_CFLD_EALB,NRI_CWAV_EALB,NRI_ERQK_EALB,NRI_HAIL_EALB,NRI_HWAV_EALB,NRI_HRCN_EALB,NRI_ISTM_EALB,NRI_LNDS_EALB,NRI_LTNG_EALB,NRI_RFLD_EALB,NRI_SWND_EALB,NRI_TRND_EALB,NRI_TSUN_EALB,NRI_VLCN_EALB,NRI_WFIR_EALB,NRI_WNTW_EALB,NRI_AVLN_EXPPE,NRI_CFLD_EXPPE,NRI_CWAV_EXPPE,NRI_ERQK_EXPPE,NRI_HAIL_EXPPE,NRI_HWAV_EXPPE,NRI_HRCN_EXPPE,NRI_ISTM_EXPPE,NRI_LNDS_EXPPE,NRI_LTNG_EXPPE,NRI_RFLD_EXPPE,NRI_SWND_EXPPE,NRI_TRND_EXPPE,NRI_TSUN_EXPPE,NRI_VLCN_EXPPE,NRI_WFIR_EXPPE,NRI_WNTW_EXPPE,NRI_AVLN_EXPB,NRI_CFLD_EXPB,NRI_CWAV_EXPB,NRI_ERQK_EXPB,NRI_HAIL_EXPB,NRI_HWAV_EXPB,NRI_HRCN_EXPB,NRI_ISTM_EXPB,NRI_LNDS_EXPB,NRI_LTNG_EXPB,NRI_RFLD_EXPB,NRI_SWND_EXPB,NRI_TRND_EXPB,NRI_TSUN_EXPB,NRI_VLCN_EXPB,NRI_WFIR_EXPB,NRI_WNTW_EXPB,NRI_BUILDVALUE,NRI_POPULATION,NRI_AREA,Migration16to20_A_Inflow_Estimate,Migration16to20_A_Outflow_Estimate,Migration16to20_A_NetMigration_Estimate,Migration16to20_A_GrossMigration_Estimate,Migration16to20_A_Inflow_MOE,Migration16to20_A_Outflow_MOE,Migration16to20_A_NetMigration_MOE,Migration16to20_A_GrossMigration_MOE,HousingPI25_Metro Area,HousingPI25_GEOID.1,HousingPI25_1980,HousingPI25_1981,HousingPI25_1982,HousingPI25_1983,HousingPI25_1984,HousingPI25_1985,HousingPI25_1986,HousingPI25_1987,HousingPI25_1988,HousingPI25_1989,HousingPI25_1990,HousingPI25_1991,HousingPI25_1992,HousingPI25_1993,HousingPI25_1994,HousingPI25_1995,HousingPI25_1996,HousingPI25_1997,HousingPI25_1998,HousingPI25_1999,HousingPI25_2000,HousingPI25_2001,HousingPI25_2002,HousingPI25_2003,HousingPI25_2004,HousingPI25_2005,HousingPI25_2006,HousingPI25_2007,HousingPI25_2008,HousingPI25_2009,HousingPI25_2010,HousingPI25_2011,HousingPI25_2012,HousingPI25_2013,HousingPI25_2014,HousingPI25_2015,HousingPI25_2016,HousingPI25_2017,HousingPI25_2018,HousingPI25_2019,HousingPI25_2020,HousingPI25_2021,HousingPI25_2022,HousingPI25_2023,HousingPI25_2024,Labor_Force_2015,Labor_Force_2016,Labor_Force_2017,Labor_Force_2018,Labor_Force_2019,Labor_Force_2020,Labor_Force_2021,Labor_Force_2022,Labor_Force_2023,Labor_Force_2024,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Employed_2024,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployed_2024
41540,"Salisbury, MD",Maryland,0.0,310073.99368855736,0.0,44069.66997321585,244.63934621084115,232419.94834942545,747400.3333639171,16551.856071564198,34799.9999999936,370439.748984954,389885.08152511285,124309.86242245768,436306.6912291937,0.0,0.0,67764.36683483736,108947.2172121477,0.0,5034677.677359794,0.0,139131.6,7600.706716230054,0.005415900251228,22055743.063234583,61688.604842516565,9000.000000000015,10360.09000808196,31745.89321414273,169266.8699374563,303115.32865316625,0.0,0.0,2524886.178613784,27412.03330761202,0.0,205759926974.5783,0.0,1487212800000.0,1486679200000.0,1486679200000.0,1486622024472.4604,1485492092530.3938,30253006789.1929,1486679200000.0,118859603687.63654,1486679200000.0,1486679200000.0,0.0,0.0,148849253886.77936,1486679200000.0,0.0,3398633292.2641745,0.0,20503023000.0,20503344917.0,20503344917.0,20502997035.44653,20465440936.146503,540431420.1885462,20503344917.0,1967076767.378335,20503344917.0,20503344917.0,0.0,0.0,1897781678.0546312,20503344917.0,20503344917.0,128162.0,1020.75870195,21151.0,14843.0,6308.0,35994.0,1559.5723772880822,1232.6808183791943,1996.9221316816536,1977.915569482176,"Salisbury, MD",41540.0,3.2,3.1,2.8,2.7,2.6,2.6,2.7,2.7,2.8,2.9,2.9,2.9,3.0,2.9,2.9,2.9,2.9,2.8,2.8,2.8,2.9,3.1,3.4,3.7,4.1,4.7,4.9,4.8,4.5,4.2,4.0,3.6,3.6,3.4,3.4,3.4,3.5,3.4,3.1,3.1,3.1,3.3,3.7,3.8,3.8,59926.0,62795.0,62209.0,62103.0,62589.0,60711.0,60409.0,61768.0,63368.0,64429.0,55767.0,59169.0,58748.0,58878.0,59789.0,56443.0,57115.0,59631.0,61743.0,62229.0,4159.0,3626.0,3461.0,3225.0,2800.0,4268.0,3294.0,2137.0,1625.0,2200.0
41620,"Salt Lake City-Murray, UT",Utah,1963310.6691,0.0,4279.141063776103,108041640.91256502,22058.32062128027,2239612.4861113867,0.0,15164.79480105954,78347.59127416054,1311653.7631425625,3649724.9048211775,709421.7391998145,2421306.445957153,0.0,0.0,89581.71724443563,1812325.8476327127,434.834433,0.0,13.284055997800827,173624382.20000002,906.9374809295934,81.13908277747427,0.0,46238.32095502509,414078.13167416624,36041.070132891175,934520.0275116232,466396.6470401606,1136162.406521265,0.0,0.0,36163945.3099384,139068.17104766896,58000000.0,0.0,21239571109.38568,14592057600000.0,14589795600000.0,14556720841402.8,0.0,14589795600000.0,1316336685198.1482,14589795600000.0,116368135675.12714,14589795600000.0,14589795600000.0,0.0,0.0,873369174357.5181,14588894544822.988,1000000.0,0.0,660134214.4870409,182672561000.0,182674827086.0,181469516094.3354,0.0,182674827086.0,20489111001.873383,182674827086.0,1911492753.4698007,182674827086.0,182674827086.0,0.0,0.0,13385319949.350409,182645287953.69455,182674827086.0,1257741.0,8173.417028010001,59032.0,59586.0,-554.0,118618.0,2901.7215579720946,2958.364581994586,4206.5709312930885,4080.534156210434,"Salt Lake City-Murray, UT",41620.0,3.1,3.1,3.0,3.0,2.9,2.8,2.8,2.6,2.4,2.3,2.2,2.2,2.2,2.4,2.6,2.8,2.9,2.9,2.9,2.9,2.8,2.9,3.0,3.0,3.1,3.3,3.8,4.0,3.9,3.7,3.6,3.2,3.4,3.8,3.8,3.9,4.0,4.2,4.4,4.6,4.9,5.7,6.3,5.7,5.9,615235.0,626789.0,643329.0,651706.0,665653.0,675019.0,684090.0,706078.0,725476.0,738178.0,594740.0,607025.0,623620.0,632924.0,649073.0,639419.0,664516.0,689219.0,705802.0,714568.0,20495.0,19764.0,19709.0,18782.0,16580.0,35600.0,19574.0,16859.0,19674.0,23610.0
41660,"San Angelo, TX",Texas,0.0,0.0,333902.6927965664,7039.721503289313,151222.89051345777,2052092.426922873,1499.0860834467087,26364.48758181118,20954.571448787403,279821.2021533339,118792.21758202686,28821.15718855184,409430.59935526137,0.0,0.0,335906.0609444077,524801.6394231742,0.0,0.0,3517.067615827418,22147.0,2716807.440777853,523.2459160757528,88871.01329656538,4888.290627359163,5336.872760618894,15512.982556174808,161548.91481808358,431928.9635935599,1842202.880070956,0.0,0.0,6892858.092914343,8790.336478696048,0.0,0.0,1407776000000.0,1409585600000.0,1407776000000.0,1407776000000.0,1399525179622.743,1407776000000.0,7173842123.88726,1407776000000.0,46307902563.468346,1407776000000.0,1407776000000.0,0.0,0.0,202562115968.43607,1407776000000.0,0.0,0.0,20266530786.0,20266206000.0,20266530786.0,20266530786.0,20168541841.01758,20266530786.0,178197750.14210483,20266530786.0,723559000.8278356,20266530786.0,20266530786.0,0.0,0.0,3156468382.371058,20266530786.0,20266530786.0,121360.0,2618.34496404,9155.0,7884.0,1271.0,17039.0,1189.9428557708138,957.6606914768926,1546.3414888051086,1509.335284156572,"San Angelo, TX",41660.0,2.7,2.6,2.6,2.7,2.7,2.7,2.7,2.5,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.2,2.2,2.2,2.1,2.2,2.3,2.4,2.4,2.5,2.7,2.7,2.7,2.8,2.8,2.7,2.7,2.8,2.9,3.0,2.9,2.9,3.0,3.0,3.0,3.4,4.0,4.3,4.4,55111.0,56829.0,56745.0,57330.0,57270.0,56620.0,57970.0,59151.0,60592.0,62260.0,52839.0,54403.0,54744.0,55595.0,55623.0,53175.0,55302.0,57246.0,58627.0,60243.0,2272.0,2426.0,2001.0,1735.0,1647.0,3445.0,2668.0,1905.0,1965.0,2017.0
41700,"San Antonio-New Braunfels, TX",Texas,0.0,0.0,2024200.8406983248,45468.91878908641,890801.6809261751,6109843.541143909,154277.77646177597,307916.71510221035,117325.67597980727,5431810.276719784,75719653.78657474,1447057.2365598038,106642641.91510911,0.0,0.0,34225.45929077323,1757106.6256633734,0.0,0.0,20585.03356486259,139552.6,30159651.360433783,686.0494810741039,12333760.114558918,426087.473172646,128771.00431254324,177533.3810864307,25438898.877091475,1896722.1075569196,29816256.939815827,0.0,0.0,10503661.460346824,412566.6929835308,0.0,0.0,29628940400000.0,29674458800000.0,29628940400000.0,29628940400000.0,29622596229562.227,29599826086499.93,2053020046580.044,29628940400000.0,726223643113.5465,29628940400000.0,29628940400000.0,0.0,0.0,3108595637308.8613,29628940400000.0,0.0,0.0,372989821058.0,372984711000.0,372989821058.0,372989821058.0,372929029785.2727,372767914613.2862,32413388412.99369,372989821058.0,10570298284.98481,372989821058.0,372989821058.0,0.0,0.0,45641919645.82536,372989821058.0,372989821058.0,2554219.0,7445.27108754,108858.0,98004.0,10854.0,206862.0,4659.039385967884,3790.8182494021,5870.742372136594,6139.24180986545,"San Antonio-New Braunfels, TX",41700.0,3.4,3.3,3.3,3.3,3.4,3.1,3.2,3.0,2.6,2.5,2.4,2.3,2.4,2.6,2.5,2.5,2.5,2.5,2.4,2.3,2.4,2.5,2.7,2.9,2.9,3.1,3.2,3.3,3.2,3.1,3.1,3.0,3.1,3.3,3.4,3.6,3.7,3.8,3.9,3.9,4.0,4.4,4.8,4.5,4.2,1101233.0,1137621.0,1162155.0,1181609.0,1195312.0,1191992.0,1222187.0,1261052.0,1301213.0,1337855.0,1059035.0,1094898.0,1121006.0,1142217.0,1158159.0,1104901.0,1158972.0,1214447.0,1252659.0,1287226.0,42198.0,42723.0,41149.0,39392.0,37153.0,87091.0,63215.0,46605.0,48554.0,50629.0
41740,"San Diego-Chula Vista-Carlsbad, CA",California,61532.536375386975,6685.456338587881,0.0,115597883.6036996,21004.05415816961,4411017.448449852,17.943728841576608,0.0,27552.87988617555,197459.60012769344,2866277.387385973,135598.6628951149,251749.00046108747,6432.6551455908775,0.0,588575.1269676215,14786.109642987984,79.13967830167745,12656.338791250451,0.0,284536347.2,295.78853186981405,772.5065275888545,27397.43110791103,0.0,262249.0456873858,2884.3387032958917,4091242.319869708,108929.300649141,1795871.106169555,647.752142624538,0.0,380981471.4443784,397.3497521967364,58000000.0,183319526354.72345,0.0,38264154400000.0,38233379600000.0,38233042799249.625,38233379600000.0,0.0,16696380376982.3,38233379600000.0,718706982650.8527,38233379600000.0,38233379600000.0,256637915165.29767,0.0,1938636451691.7336,16240322266831.023,1000000.0,5261439894.242505,0.0,569072769000.0,569080026040.0,569073493267.5548,569079536704.9116,0.0,260279609377.87564,569080026040.0,12740434803.011087,569080026040.0,569080026040.0,5407561899.781232,0.0,44067750236.26684,240656933658.3988,569080026040.0,3295981.0,4571.49119037,133096.0,156835.0,-23739.0,289931.0,4630.6562169956,5089.89204207712,6802.573998127474,6959.797770050506,"San Diego-Chula Vista-Carlsbad, CA",41740.0,5.8,5.6,4.9,4.8,4.6,4.4,4.3,4.4,4.7,5.2,5.2,5.2,5.2,5.0,4.9,4.7,4.6,4.6,4.8,4.9,5.4,5.9,7.1,8.1,10.0,10.3,9.7,9.1,6.4,5.7,6.2,6.0,6.2,7.2,7.6,7.8,7.7,7.9,7.9,7.7,8.1,9.0,9.3,9.0,9.4,1549457.0,1593664.0,1601966.0,1608996.0,1611203.0,1569640.0,1571258.0,1609814.0,1636701.0,1648486.0,1468531.0,1519623.0,1538567.0,1556105.0,1560011.0,1425340.0,1471256.0,1554722.0,1575726.0,1577316.0,80926.0,74041.0,63399.0,52891.0,51192.0,144300.0,100002.0,55092.0,60975.0,71170.0
41780,"Sandusky, OH",Ohio,0.0,644.9632030662435,51176.424204518975,52602.76163246362,16294.786090370846,113249.8236128857,2017.068520634968,576.5054379293725,34799.99999999655,133667.759014584,1291248.6373933898,165230.966893324,1926073.137404872,0.0,0.0,1934.458043550344,103363.52538133205,0.0,282595.3201796484,9896.00685509893,275798.2,436963.99425755534,2090.644879550915,317552.6626996745,459622.2518397928,9000.0,65844.95871673382,2683195.841930245,1171860.1836313764,3616999.214464987,0.0,0.0,30762.471864643827,910549.1392210632,0.0,30037492013.707027,1344892400000.0,1345437600000.0,1344892400000.0,1344892400000.0,1344045743644.6348,1330628070139.1675,62225737699.339966,1344892400000.0,114674742656.18803,1344892400000.0,1344892400000.0,0.0,0.0,319991471151.12885,1344892400000.0,0.0,1454140493.5594416,31699893201.0,31699510000.0,31699893201.0,31699893201.0,31675254757.263317,31303333546.553387,1913024445.3811407,31699893201.0,4577354215.429665,31699893201.0,31699893201.0,0.0,0.0,7687893544.559039,31699893201.0,31699893201.0,115939.0,1223.0850403200002,,,,,,,,,"Sandusky, OH",41780.0,2.5,2.5,2.3,2.4,2.2,2.1,2.1,2.1,2.2,2.3,2.3,2.4,2.5,2.5,2.5,2.5,2.6,2.7,2.7,2.6,2.6,2.8,2.8,2.8,2.8,2.8,2.6,2.5,2.3,2.2,2.4,2.2,2.3,2.4,2.4,2.5,2.6,2.6,2.6,2.6,2.8,3.0,3.2,3.3,3.4,58622.0,57726.0,58554.0,58349.0,58007.0,56023.0,56695.0,56444.0,56737.0,57675.0,55105.0,54272.0,54796.0,54912.0,54940.0,50373.0,52984.0,53598.0,54036.0,54651.0,3517.0,3454.0,3758.0,3437.0,3067.0,5650.0,3711.0,2846.0,2701.0,3024.0
41860,"San Francisco-Oakland-Fremont, CA",California,0.0,124897.34401842055,0.0,744115846.3526323,19193.33537216821,6364655.832919325,0.0,0.0,199436.24877888357,616039.403232256,27284761.861581217,55645.51133551678,1220684.2207492143,65059.20135966877,0.0,282594.7198403313,0.038313680377984,0.0,6488010.209511537,0.0,1794867534.1,196229.57529519396,645.3616982373692,0.0,0.0,1737812.0983198253,85273.71903907224,29301149.104004458,22452.11853033938,3647336.707325339,161659.0673257224,0.0,17102789.94397023,0.085280151025779,0.0,1976948248158.74,0.0,55088492800000.0,55023335600000.0,54994450267181.33,0.0,0.0,13964337708016.23,55023335600000.0,1990403964174.7148,55023335600000.0,55023335600000.0,1831221015430.4543,0.0,1386690217775.984,831482117.6691275,0.0,45536787603.09573,0.0,924055978000.0,924067014351.0,923081705936.3624,0.0,0.0,255907286347.36844,924067014351.0,42805833714.00081,924067014351.0,924067014351.0,49182175228.46104,0.0,28937151886.46598,67713786.96526566,924067014351.0,4743391.0,3460.7448579600004,168511.0,215668.0,-47157.0,384179.0,4487.097279979564,5326.712682321058,6776.191777097221,7148.950342532811,"San Francisco-Oakland-Fremont, CA",41860.0,6.3,6.3,5.3,5.4,5.2,5.1,5.1,5.4,5.9,6.4,6.3,6.1,6.0,5.8,5.8,5.6,5.6,5.7,5.8,5.9,7.2,7.6,8.5,9.2,10.3,10.7,10.4,10.1,7.1,5.6,6.4,6.1,6.6,8.2,8.8,9.1,9.0,9.2,9.5,9.1,9.8,11.2,11.1,10.0,10.5,2479069.0,2509135.0,2532086.0,2549962.0,2569461.0,2477366.0,2443546.0,2498221.0,2513528.0,2501690.0,2372905.0,2411337.0,2446183.0,2478709.0,2501022.0,2271993.0,2306030.0,2422301.0,2422742.0,2396927.0,106164.0,97798.0,85903.0,71253.0,68439.0,205373.0,137516.0,75920.0,90786.0,104763.0
41940,"San Jose-Sunnyvale-Santa Clara, CA",California,0.0,20244.781215170035,0.0,340960704.8824145,5522.149777954704,4292410.576114137,0.0,0.0,48242.015638229816,21697.744347437125,1080225.0168954856,16213.355562793164,523432.0294866875,10.26665208016578,0.0,17553.785273251164,0.002196601804063,0.0,980992.473839884,0.0,916954716.1,136824.89093521374,75.34346472382265,0.0,0.0,294612.0724113554,6187.569433354203,791199.0986165045,4657.226318466828,1218902.7941622753,185.1451519122128,0.0,11733794.479462149,0.00019418509701,0.0,278931725873.2117,0.0,23205428800000.0,23185233200000.0,23184297433171.8,0.0,0.0,2818843168694.01,23185233200000.0,1518808076624.0718,23185233200000.0,23185233200000.0,689132871.02912,0.0,381397158216.82153,553590234.2603416,0.0,6479088336.957464,0.0,394822801000.0,394826815045.0,394794506254.4254,0.0,0.0,53194524320.90527,394826815045.0,30020175729.55149,394826815045.0,394826815045.0,44172253.256877005,0.0,8310645467.618246,17540071.92227439,394826815045.0,1998727.0,2721.73159245,79958.0,110863.0,-30905.0,190821.0,2957.2534554887243,4359.263469899473,5164.48235547378,5369.635276254803,"San Jose-Sunnyvale-Santa Clara, CA",41940.0,4.7,4.7,4.1,4.0,3.9,4.0,4.1,4.2,4.7,5.8,6.2,6.3,6.3,6.3,6.0,5.8,5.6,5.8,5.9,5.6,6.5,7.0,7.3,7.7,8.4,9.5,9.6,9.9,7.9,6.1,7.1,6.6,7.2,8.3,8.9,9.2,9.2,10.0,10.7,9.6,10.2,11.5,11.9,11.5,12.0,1042444.0,1043097.0,1052030.0,1053941.0,1059684.0,1033873.0,1019988.0,1043003.0,1056220.0,1057579.0,998018.0,1001725.0,1016297.0,1024567.0,1031365.0,957758.0,968953.0,1013274.0,1018089.0,1013141.0,44426.0,41372.0,35733.0,29374.0,28319.0,76115.0,51035.0,29729.0,38131.0,44438.0
41980,"San Juan-Bayamón-Caguas, PR",Puerto Rico,0.0,66774.71442321505,0.0,136554656.64997733,30238.520088826197,0.0,43059664.97176048,0.0,707318.460939707,0.0,23054080.026632454,5403.608570733059,462593.9594060644,5019.026555916348,0.0,0.0,0.0,0.0,35354471.48680031,0.0,200856768.2,3703.7626907131935,0.0,1334057228.2961085,0.0,181416.8921481532,0.0,59552546.55113765,230.22430898786143,466420.26908856136,21101.579918685144,0.0,0.0,0.0,0.0,1676249713340.5596,0.0,24142674000000.0,24113105600000.0,0.0,24110283069257.4,0.0,6273657719848.924,0.0,2240523728076.8296,24113105600000.0,24113105600000.0,1683960379464.9685,0.0,0.0,0.0,0.0,25026945523.875748,0.0,302923361000.0,302926433085.0,0.0,302896014925.24274,0.0,60424166196.00557,0.0,32033271653.71001,302926433085.0,302926433085.0,25151557180.38333,0.0,0.0,0.0,302926433085.0,2078716.0,2021.34966579,22260.0,66881.0,-44621.0,89141.0,1773.0998279848768,3632.82410804597,4063.448781515525,4020.8561277419512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747587.0,742932.0,731014.0,726047.0,732020.0,,787580.0,797357.0,805668.0,816660.0,671615.0,668487.0,664945.0,669483.0,681610.0,,730556.0,756535.0,765705.0,777973.0,75972.0,74445.0,66069.0,56564.0,50410.0,,57024.0,40822.0,39963.0,38687.0
42020,"San Luis Obispo-Paso Robles, CA",California,0.0,200.85538101954407,0.0,7877987.648023111,1895.3233177335355,60651.042600335495,0.0,0.0,40504.87659664011,40516.54431156898,578717.065296218,2320.6818305236397,5812.184988415929,5271.502897439664,0.0,13050.861359518363,0.41765876920368,0.0,20147.825506121644,0.0,38397894.2,410.8681159081357,348.2163960941132,0.0,0.0,316722.5061360532,3076.538016142848,4919622.084907915,3563.918641859537,19789.9757172048,2015.6130557958008,0.0,9693361.695161292,0.101620185111542,0.0,26923596991.42412,0.0,3276118400000.0,3252292000000.0,3060453104090.9565,0.0,0.0,1444839069782.047,3252292000000.0,103302813997.59032,3252292000000.0,3252292000000.0,63314261543.53568,0.0,214386217715.17163,6540746825.931282,0.0,964232738.8197165,0.0,62616906000.0,62617650590.0,58726498350.3908,0.0,0.0,28365893817.32281,62617650590.0,3065216253.1140494,62617650590.0,62617650590.0,2273152942.187944,0.0,4531845767.424607,195367662.1518926,62617650590.0,280370.0,3652.26853056,21289.0,14401.0,6888.0,35690.0,1421.4218233867102,1204.6476663323597,1841.1558869362475,1885.6444521701328,"San Luis Obispo-Paso Robles, CA",42020.0,5.7,6.0,5.6,5.2,5.0,5.1,5.2,5.2,5.3,6.4,7.1,6.8,6.5,6.3,6.0,5.8,5.6,5.4,5.5,5.8,6.2,6.8,7.8,8.5,9.8,11.2,11.1,9.9,8.6,7.8,7.6,7.1,7.0,7.4,8.0,8.1,8.3,8.3,8.5,8.3,8.4,9.2,10.2,9.8,9.9,138975.0,134545.0,135396.0,134879.0,134808.0,129289.0,130038.0,131147.0,132461.0,132326.0,132379.0,128449.0,130267.0,130631.0,130706.0,118828.0,122862.0,126900.0,127717.0,126927.0,6596.0,6096.0,5129.0,4248.0,4102.0,10461.0,7176.0,4247.0,4744.0,5399.0
42100,"Santa Cruz-Watsonville, CA",California,0.0,386.3577953487634,0.0,39249895.53926382,1560.7889336259636,211202.6968025508,0.0,0.0,171925.14854206718,89305.0658281804,895620.7847600383,15797.704663591596,60685.30133004747,15918.778665345017,0.0,14726.097670805731,0.0,0.0,17204.99742243177,0.0,110080448.5,6531.046145726834,82.28422551082657,0.0,0.0,1363494.8811192547,8678.835235078739,2120437.540394294,2087.370421067309,149930.19370278172,95145.25036591472,0.0,10005772.30650979,0.0,0.0,67333096388.02858,0.0,3141987600000.0,3136732800000.0,3136732800000.0,0.0,0.0,1422399895071.4463,3136732800000.0,257350950323.06287,3136732800000.0,3136732800000.0,124086253125.63356,0.0,334812107122.54285,0.0,0.0,1135714526.7456229,0.0,54952900000.0,54953659279.0,54953659279.0,0.0,0.0,25858275884.128136,54953659279.0,4535138381.212746,54953659279.0,54953659279.0,2195619776.4136167,0.0,6238781541.867787,0.0,54953659279.0,270408.0,613.2897474600001,18731.0,15983.0,2748.0,34714.0,1416.9107240754445,1301.0499606087385,1891.1374883915764,1956.6008790757503,"Santa Cruz-Watsonville, CA",42100.0,6.8,6.8,6.5,6.2,5.7,5.5,5.7,5.6,6.2,6.6,6.4,6.0,5.8,5.7,5.5,5.4,5.3,5.6,6.1,6.5,7.8,8.5,9.1,9.6,10.8,12.3,11.5,11.1,8.6,7.3,8.2,7.2,7.6,8.8,10.0,10.3,10.6,10.4,10.6,10.1,10.9,12.5,13.3,11.6,12.2,143274.0,145250.0,144152.0,142482.0,142515.0,135681.0,132954.0,133864.0,135140.0,136095.0,132510.0,135212.0,135996.0,135457.0,135585.0,122677.0,124008.0,127472.0,127671.0,128019.0,10764.0,10038.0,8156.0,7025.0,6930.0,13004.0,8946.0,6392.0,7469.0,8076.0
42140,"Santa Fe, NM",New Mexico,0.0,0.0,832190.4754472553,812944.8610601805,53516.727372143854,0.0,0.0,3052.405632034876,28212.15535192903,741326.049398961,706899.5014937673,9061.068403955163,91968.58937080884,0.0,0.0,3964.248399371724,1820.2114559595905,0.0,0.0,289.7124731272544,2865898.7,78779.10970680993,0.0,0.0,203.36990243221496,7734.026456143418,8782.67322343881,128279.09693147124,8061.580299801926,167289.17908466427,0.0,0.0,13332840.874990037,3066.894438871675,0.0,0.0,1792304400000.0,1795946800000.0,1792304400000.0,0.0,0.0,1792304400000.0,129299533863.13008,1792304400000.0,24199500752.790813,1792304400000.0,1792304400000.0,0.0,0.0,685872086110.707,1792304400000.0,0.0,0.0,30897531981.0,30896978000.0,30897531981.0,0.0,0.0,30897531981.0,2461900598.1081347,30897531981.0,498902006.1959938,30897531981.0,30897531981.0,0.0,0.0,13335803927.215956,30897531981.0,30897531981.0,154509.0,1930.69668012,7467.0,7111.0,356.0,14578.0,807.66639152561,994.0638812470756,1280.6783358829805,1280.6959045768829,"Santa Fe, NM",42140.0,5.1,5.3,5.3,5.2,5.0,4.9,5.0,5.0,4.8,4.6,4.5,4.6,4.7,5.0,5.3,5.5,5.4,5.4,5.4,5.4,5.6,5.8,6.1,6.5,6.9,7.3,7.7,7.5,7.3,7.2,7.0,6.7,6.4,6.3,6.2,6.2,6.3,6.4,6.7,6.6,7.2,8.0,8.3,8.1,8.1,73859.0,73469.0,73365.0,73682.0,74232.0,70722.0,72307.0,72629.0,73484.0,74188.0,69861.0,69484.0,69588.0,70570.0,71153.0,65276.0,67607.0,69963.0,71049.0,71456.0,3998.0,3985.0,3777.0,3112.0,3079.0,5446.0,4700.0,2666.0,2435.0,2732.0
42200,"Santa Maria-Santa Barbara, CA",California,0.0,553.5650101275664,0.0,37619688.0429053,4649.554913666383,42690.6346742768,0.0,0.0,42722.11089607135,29192.29684076326,1569570.8468735556,17125.52176298025,3230.2148075920527,2727.754339487391,0.0,202300.31082868544,46.61649566826866,0.0,104851.75163484416,0.0,100248476.4,470.0709566650668,130.6779136043768,0.0,0.0,287515.2892321132,3852.8100759545846,162950.58859840775,3206.795485707328,12791.942693904404,1163.1375993198046,0.0,23751067.0889176,11.156052251966972,0.0,105095910932.28854,0.0,5199456400000.0,5196776800000.0,5193960405477.21,0.0,0.0,940553990474.6896,5196776800000.0,207946991302.14413,5196776800000.0,5196776800000.0,62185653413.43334,0.0,293773888392.1035,31111200000.0,0.0,2551783038.7552204,0.0,78452443000.0,78453531276.0,78402019765.73291,0.0,0.0,16031465749.411156,78453531276.0,4545685696.329905,78453531276.0,78453531276.0,1908182284.8061025,0.0,7352080409.627061,779541561.0340095,78453531276.0,447998.0,3825.92875704,26437.0,23075.0,3362.0,49512.0,1679.4487190742086,1718.587210472602,2439.40669016054,2366.810300805707,"Santa Maria-Santa Barbara, CA",42200.0,7.1,7.0,6.8,6.4,5.9,5.7,6.0,6.2,7.1,7.8,6.4,6.2,6.3,6.0,6.2,5.9,5.7,6.2,5.8,6.3,6.7,7.1,8.3,9.4,11.7,12.7,12.7,13.0,7.4,6.3,7.5,6.5,7.6,9.8,10.7,10.9,10.3,9.8,9.0,8.7,10.1,11.9,11.8,11.7,12.7,217251.0,218147.0,217408.0,219443.0,221393.0,216062.0,215157.0,217878.0,220025.0,221333.0,205709.0,207184.0,207596.0,210909.0,213271.0,198326.0,202679.0,209965.0,211137.0,211449.0,11542.0,10963.0,9812.0,8534.0,8122.0,17736.0,12478.0,7913.0,8888.0,9884.0
