Crosswalk2023_CBSA Code,Labor_Force_2015,Labor_Force_2016,Labor_Force_2017,Labor_Force_2018,Labor_Force_2019,Labor_Force_2020,Labor_Force_2021,Labor_Force_2022,Labor_Force_2023,Labor_Force_2024,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Employed_2024,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployed_2024
13980.0,90810.0,86650.0,86977.0,87122.0,88093.0,85690,87011.0,90603.0,93442.0,93235.0,86694.0,82472.0,83250.0,84299.0,85397.0,80508,84061.0,88067.0,90854.0,90364.0,4116.0,4178.0,3727.0,2823.0,2696.0,5182,2950.0,2536.0,2588.0,2871.0
14010.0,91470.0,93477.0,92209.0,91631.0,90860.0,86959,88298.0,91449.0,94469.0,96604.0,87128.0,88979.0,88566.0,87941.0,87665.0,81365,84336.0,88198.0,90987.0,92868.0,4342.0,4498.0,3643.0,3690.0,3195.0,5594,3962.0,3251.0,3482.0,3736.0
14020.0,76705.0,81413.0,81779.0,83209.0,83952.0,80660,81435.0,83321.0,84682.0,85782.0,72815.0,77900.0,79026.0,80449.0,81382.0,76319,78954.0,81114.0,82104.0,82492.0,3890.0,3513.0,2753.0,2760.0,2570.0,4341,2481.0,2207.0,2578.0,3290.0
14100.0,34031.0,32383.0,32042.0,31977.0,31922.0,31554,31149.0,31445.0,32011.0,31749.0,32063.0,30528.0,30272.0,30342.0,30349.0,28904,29343.0,30006.0,30673.0,30429.0,1968.0,1855.0,1770.0,1635.0,1573.0,2650,1806.0,1439.0,1338.0,1320.0
14140.0,38884.0,40434.0,39402.0,38895.0,38336.0,37625,36925.0,37375.0,37977.0,38073.0,36108.0,37791.0,37247.0,36881.0,36463.0,34488,34911.0,35870.0,36517.0,36491.0,2776.0,2643.0,2155.0,2014.0,1873.0,3137,2014.0,1505.0,1460.0,1582.0
14180.0,18332.0,19679.0,19356.0,18877.0,18894.0,18628,17683.0,17826.0,18498.0,20716.0,16703.0,18454.0,18292.0,17907.0,18024.0,17058,16548.0,17014.0,17715.0,19882.0,1629.0,1225.0,1064.0,970.0,870.0,1570,1135.0,812.0,783.0,834.0
14220.0,16956.0,17253.0,17255.0,17132.0,17071.0,16979,17263.0,17417.0,18058.0,18222.0,15675.0,16076.0,16286.0,16184.0,16134.0,15564,16262.0,16722.0,17331.0,17341.0,1281.0,1177.0,969.0,948.0,937.0,1415,1001.0,695.0,727.0,881.0
14260.0,326024.0,343533.0,356071.0,370804.0,385854.0,395202,409302.0,424219.0,437212.0,447487.0,313518.0,331523.0,345362.0,360983.0,375601.0,373141,395318.0,413066.0,424086.0,431860.0,12506.0,12010.0,10709.0,9821.0,10253.0,22061,13984.0,11153.0,13126.0,15627.0
14300.0,15311.0,14208.0,14328.0,14792.0,15535.0,15082,15658.0,15864.0,16431.0,16726.0,14678.0,13615.0,13792.0,14282.0,15059.0,14293,14953.0,15237.0,15796.0,16111.0,633.0,593.0,536.0,510.0,476.0,789,705.0,627.0,635.0,615.0
14380.0,27047.0,25480.0,26042.0,26309.0,26979.0,24946,25948.0,27167.0,27763.0,27817.0,25751.0,24231.0,24880.0,25285.0,25964.0,23268,24863.0,26182.0,26835.0,26849.0,1296.0,1249.0,1162.0,1024.0,1015.0,1678,1085.0,985.0,928.0,968.0
14420.0,9755.0,10195.0,9924.0,9496.0,9153.0,9017,9156.0,9023.0,9041.0,8815.0,9322.0,9654.0,9356.0,9048.0,8771.0,8408,8648.0,8648.0,8681.0,8415.0,433.0,541.0,568.0,448.0,382.0,609,508.0,375.0,360.0,400.0
14460.0,2600418.0,2638726.0,2692353.0,2763511.0,2790624.0,2721215,2703633.0,2731377.0,2766893.0,2834475.0,2489066.0,2545054.0,2600491.0,2678538.0,2715165.0,2483265,2573293.0,2642335.0,2679184.0,2729550.0,111352.0,93672.0,91862.0,84973.0,75459.0,237950,130340.0,89042.0,87709.0,104925.0
14500.0,176410.0,173185.0,178159.0,184040.0,187168.0,184024,188886.0,191787.0,193551.0,193777.0,171062.0,168543.0,173959.0,178927.0,182702.0,173007,180118.0,186583.0,187453.0,185632.0,5348.0,4642.0,4200.0,5113.0,4466.0,11017,8768.0,5204.0,6098.0,8145.0
14540.0,77981.0,85212.0,87483.0,87775.0,88608.0,85379,86783.0,88688.0,90730.0,93051.0,74297.0,81862.0,84056.0,84679.0,85387.0,80201,83389.0,85427.0,87071.0,88640.0,3684.0,3350.0,3427.0,3096.0,3221.0,5178,3394.0,3261.0,3659.0,4411.0
14580.0,59762.0,61645.0,63929.0,66108.0,68490.0,68769,71103.0,74588.0,76067.0,78171.0,57927.0,59814.0,62093.0,64387.0,66863.0,65210,69291.0,73108.0,74481.0,76391.0,1835.0,1831.0,1836.0,1721.0,1627.0,3559,1812.0,1480.0,1586.0,1780.0
14620.0,19146.0,19127.0,18812.0,18483.0,17918.0,17725,17371.0,17226.0,17169.0,16996.0,17956.0,17908.0,17678.0,17591.0,17009.0,16074,16280.0,16369.0,16388.0,16299.0,1190.0,1219.0,1134.0,892.0,909.0,1651,1091.0,857.0,781.0,697.0
14660.0,45802.0,45786.0,46331.0,46129.0,46507.0,46744,47612.0,47310.0,48202.0,48566.0,43176.0,43179.0,44038.0,44066.0,44269.0,43015,45465.0,45705.0,46349.0,46620.0,2626.0,2607.0,2293.0,2063.0,2238.0,3729,2147.0,1605.0,1853.0,1946.0
14700.0,25974.0,27654.0,28664.0,27542.0,27707.0,26221,26384.0,26126.0,26622.0,27094.0,23837.0,25691.0,27025.0,26122.0,26332.0,22902,24544.0,25051.0,25330.0,25589.0,2137.0,1963.0,1639.0,1420.0,1375.0,3319,1840.0,1075.0,1292.0,1505.0
14710.0,23944.0,25985.0,25897.0,25612.0,24927.0,23587,22855.0,23249.0,23756.0,24654.0,23113.0,25208.0,25173.0,24983.0,24400.0,22121,21859.0,22683.0,23263.0,24056.0,831.0,777.0,724.0,629.0,527.0,1466,996.0,566.0,493.0,598.0
14720.0,25081.0,23733.0,24450.0,25128.0,25702.0,24813,23822.0,24175.0,24900.0,25627.0,24417.0,23192.0,23980.0,24559.0,25194.0,22424,22671.0,23565.0,24254.0,24795.0,664.0,541.0,470.0,569.0,508.0,2389,1151.0,610.0,646.0,832.0
14740.0,115608.0,115638.0,116387.0,119479.0,125639.0,125648,122143.0,121841.0,121887.0,121982.0,109124.0,109020.0,110494.0,113578.0,119467.0,115896,116101.0,116928.0,116934.0,116485.0,6484.0,6618.0,5893.0,5901.0,6172.0,9752,6042.0,4913.0,4953.0,5497.0
14780.0,15294.0,15642.0,15454.0,15518.0,15783.0,15922,16091.0,16119.0,16895.0,17466.0,14561.0,14883.0,14827.0,14963.0,15275.0,15062,15284.0,15497.0,16247.0,16810.0,733.0,759.0,627.0,555.0,508.0,860,807.0,622.0,648.0,656.0
14820.0,13376.0,13268.0,13495.0,13557.0,14015.0,13233,13605.0,14209.0,14418.0,14438.0,12656.0,12613.0,12905.0,13032.0,13496.0,12409,13028.0,13715.0,13950.0,13937.0,720.0,655.0,590.0,525.0,519.0,824,577.0,494.0,468.0,501.0
14860.0,475837.0,503784.0,503353.0,503735.0,505616.0,485836,482862.0,508313.0,507999.0,516807.0,450876.0,481925.0,483127.0,485869.0,488935.0,448745,453859.0,488961.0,492290.0,500992.0,24961.0,21859.0,20226.0,17866.0,16681.0,37091,29003.0,19352.0,15709.0,15815.0
14940.0,26125.0,27043.0,27622.0,28038.0,28502.0,28200,29236.0,30120.0,31132.0,31661.0,25191.0,26130.0,26753.0,27259.0,27777.0,26913,28488.0,29397.0,30307.0,30686.0,934.0,913.0,869.0,779.0,725.0,1287,748.0,723.0,825.0,975.0
15020.0,14180.0,13697.0,13866.0,13986.0,14086.0,13828,14336.0,14347.0,14100.0,14481.0,13311.0,12853.0,13084.0,13265.0,13236.0,12775,13589.0,13799.0,13642.0,14012.0,869.0,844.0,782.0,721.0,850.0,1053,747.0,548.0,458.0,469.0
15060.0,8700.0,8339.0,8256.0,8236.0,8202.0,8339,8543.0,8527.0,8390.0,8211.0,8000.0,7738.0,7722.0,7709.0,7744.0,7558,7939.0,8055.0,7965.0,7734.0,700.0,601.0,534.0,527.0,458.0,781,604.0,472.0,425.0,477.0
15100.0,18559.0,18978.0,18895.0,19065.0,19145.0,18548,18608.0,19176.0,19451.0,19641.0,18026.0,18460.0,18358.0,18579.0,18638.0,17838,18130.0,18819.0,19113.0,19295.0,533.0,518.0,537.0,486.0,507.0,710,478.0,357.0,338.0,346.0
15180.0,162432.0,168514.0,168767.0,168577.0,169346.0,173682,179711.0,181188.0,185342.0,189824.0,150786.0,156655.0,157232.0,158383.0,160237.0,156460,165669.0,171048.0,175503.0,179898.0,11646.0,11859.0,11535.0,10194.0,9109.0,17222,14042.0,10140.0,9839.0,9926.0
15220.0,15826.0,17452.0,17338.0,17269.0,16892.0,16497,16754.0,16708.0,17227.0,17480.0,15138.0,16754.0,16716.0,16671.0,16313.0,15507,15952.0,16042.0,16550.0,16834.0,688.0,698.0,622.0,598.0,579.0,990,802.0,666.0,677.0,646.0
15260.0,49871.0,51089.0,52349.0,52139.0,51330.0,50435,51521.0,52631.0,54478.0,55730.0,46677.0,48228.0,49782.0,50142.0,49492.0,47166,49600.0,51033.0,52899.0,54002.0,3194.0,2861.0,2567.0,1997.0,1838.0,3269,1921.0,1598.0,1579.0,1728.0
15340.0,19154.0,20418.0,20017.0,19112.0,19433.0,19520,18982.0,18713.0,18926.0,19006.0,18027.0,19250.0,18935.0,18165.0,18569.0,17790,17896.0,17868.0,18134.0,18084.0,1127.0,1168.0,1082.0,947.0,864.0,1730,1086.0,845.0,792.0,922.0
15380.0,555979.0,570755.0,571260.0,570338.0,571499.0,563911,554294.0,555382.0,561693.0,557311.0,525412.0,542074.0,541728.0,545249.0,548110.0,512766,524521.0,535460.0,541469.0,535514.0,30567.0,28681.0,29532.0,25089.0,23389.0,51145,29773.0,19922.0,20224.0,21797.0
15420.0,22294.0,21730.0,21981.0,22047.0,22796.0,22190,22451.0,23061.0,23002.0,24194.0,21563.0,21046.0,21391.0,21506.0,22217.0,21274,21723.0,22417.0,22321.0,23429.0,731.0,684.0,590.0,541.0,579.0,916,728.0,644.0,681.0,765.0
15460.0,24322.0,24319.0,23771.0,23609.0,23521.0,22319,22179.0,22050.0,21656.0,21603.0,23133.0,23098.0,22755.0,22771.0,22594.0,20716,20965.0,21116.0,20772.0,20756.0,1189.0,1221.0,1016.0,838.0,927.0,1603,1214.0,934.0,884.0,847.0
15500.0,76308.0,77815.0,78942.0,79606.0,81241.0,78332,80483.0,83369.0,85651.0,86059.0,72269.0,74070.0,75515.0,76538.0,78135.0,72697,76515.0,80213.0,82661.0,82977.0,4039.0,3745.0,3427.0,3068.0,3106.0,5635,3968.0,3156.0,2990.0,3082.0
15540.0,128745.0,126470.0,127208.0,127271.0,129161.0,124783,123884.0,126461.0,129803.0,131509.0,125058.0,123153.0,124038.0,124583.0,126895.0,118641,119892.0,123902.0,127712.0,128863.0,3687.0,3317.0,3170.0,2688.0,2266.0,6142,3992.0,2559.0,2091.0,2646.0
15580.0,17226.0,16675.0,16673.0,16794.0,16868.0,16800,16842.0,17071.0,17706.0,17684.0,16472.0,15908.0,15936.0,16096.0,16204.0,15664,16211.0,16558.0,17146.0,17086.0,754.0,767.0,737.0,698.0,664.0,1136,631.0,513.0,560.0,598.0
15620.0,21666.0,21438.0,21518.0,21493.0,21687.0,22291,22014.0,22352.0,22838.0,23038.0,20221.0,20175.0,20316.0,20451.0,20676.0,20064,20806.0,21303.0,21755.0,21753.0,1445.0,1263.0,1202.0,1042.0,1011.0,2227,1208.0,1049.0,1083.0,1285.0
15660.0,25868.0,25117.0,26713.0,27334.0,28219.0,27881,28496.0,28825.0,29017.0,29386.0,24318.0,23697.0,25474.0,26275.0,27229.0,26359,27574.0,27987.0,28142.0,28382.0,1550.0,1420.0,1239.0,1059.0,990.0,1522,922.0,838.0,875.0,1004.0
15700.0,15931.0,15734.0,15539.0,15492.0,16054.0,16121,15387.0,15299.0,15416.0,15460.0,14802.0,14778.0,14650.0,14699.0,15336.0,15073,14560.0,14770.0,15029.0,14913.0,1129.0,956.0,889.0,793.0,718.0,1048,827.0,529.0,387.0,547.0
15740.0,19282.0,17603.0,17607.0,17386.0,17308.0,16897,16410.0,16398.0,16611.0,16700.0,18070.0,16254.0,16476.0,16363.0,16292.0,15328,15391.0,15541.0,15813.0,15774.0,1212.0,1349.0,1131.0,1023.0,1016.0,1569,1019.0,857.0,798.0,926.0
15780.0,12355.0,11376.0,11170.0,11190.0,11202.0,11089,10993.0,11497.0,11220.0,11208.0,11609.0,10779.0,10638.0,10664.0,10611.0,10372,10541.0,11079.0,10804.0,10739.0,746.0,597.0,532.0,526.0,591.0,717,452.0,418.0,416.0,469.0
15820.0,16753.0,15357.0,16095.0,15748.0,16063.0,16217,15529.0,15593.0,15478.0,15533.0,15786.0,14535.0,15316.0,15031.0,15335.0,15191,14883.0,14925.0,14792.0,14692.0,967.0,822.0,779.0,717.0,728.0,1026,646.0,668.0,686.0,841.0
15860.0,14452.0,15414.0,15666.0,15776.0,15816.0,16017,15732.0,15169.0,15367.0,15784.0,13599.0,14685.0,15072.0,15041.0,15139.0,14906,14596.0,14458.0,14610.0,14841.0,853.0,729.0,594.0,735.0,677.0,1111,1136.0,711.0,757.0,943.0
15900.0,15821.0,16075.0,15753.0,15533.0,15464.0,14754,14763.0,14872.0,14973.0,15332.0,14623.0,14913.0,14761.0,14571.0,14632.0,13531,13928.0,14138.0,14195.0,14576.0,1198.0,1162.0,992.0,962.0,832.0,1223,835.0,734.0,778.0,756.0
15940.0,200689.0,197646.0,198120.0,196666.0,196996.0,192921,191362.0,189224.0,191336.0,195252.0,189888.0,186431.0,187602.0,186871.0,187867.0,177045,180850.0,181414.0,183853.0,186407.0,10801.0,11215.0,10518.0,9795.0,9129.0,15876,10512.0,7810.0,7483.0,8845.0
15980.0,319006.0,320679.0,324585.0,330057.0,337051.0,335117,347884.0,361123.0,370823.0,375837.0,302392.0,305472.0,310920.0,318319.0,326032.0,308979,332530.0,348826.0,358586.0,362520.0,16614.0,15207.0,13665.0,11738.0,11019.0,26138,15354.0,12297.0,12237.0,13317.0
16020.0,48339.0,48419.0,47516.0,47720.0,48144.0,47492,47364.0,47831.0,48843.0,49214.0,46032.0,46174.0,45708.0,46235.0,46645.0,44933,45642.0,46637.0,47431.0,47515.0,2307.0,2245.0,1808.0,1485.0,1499.0,2559,1722.0,1194.0,1412.0,1699.0
16060.0,28698.0,25633.0,24776.0,24674.0,24574.0,23956,23813.0,23798.0,23471.0,24082.0,27112.0,24154.0,23569.0,23432.0,23576.0,21936,22347.0,22677.0,22328.0,22930.0,1586.0,1479.0,1207.0,1242.0,998.0,2020,1466.0,1121.0,1143.0,1152.0
16100.0,30088.0,26991.0,27401.0,29480.0,32078.0,30613,29263.0,29005.0,30137.0,31131.0,28588.0,25047.0,25831.0,28387.0,30940.0,28444,27145.0,27939.0,29292.0,30106.0,1500.0,1944.0,1570.0,1093.0,1138.0,2169,2118.0,1066.0,845.0,1025.0
16140.0,11331.0,11796.0,11528.0,11362.0,11526.0,10935,11000.0,11114.0,10986.0,10968.0,11036.0,11504.0,11273.0,11150.0,11313.0,10522,10697.0,10891.0,10737.0,10737.0,295.0,292.0,255.0,212.0,213.0,413,303.0,223.0,249.0,231.0
16180.0,24568.0,26655.0,27607.0,28055.0,28865.0,28119,27983.0,27931.0,28760.0,29252.0,22766.0,25111.0,26307.0,26853.0,27741.0,25857,26781.0,26761.0,27496.0,27880.0,1802.0,1544.0,1300.0,1202.0,1124.0,2262,1202.0,1170.0,1264.0,1372.0
16220.0,42363.0,43219.0,42108.0,41871.0,42509.0,42492,41097.0,41192.0,42142.0,42218.0,40304.0,40343.0,39948.0,40036.0,40900.0,39324,38752.0,39670.0,40882.0,40835.0,2059.0,2876.0,2160.0,1835.0,1609.0,3168,2345.0,1522.0,1260.0,1383.0
16260.0,20334.0,22879.0,23773.0,24545.0,25913.0,26942,28267.0,29762.0,31457.0,32419.0,19453.0,21967.0,22870.0,23769.0,25202.0,25767,27481.0,29035.0,30647.0,31452.0,881.0,912.0,903.0,776.0,711.0,1175,786.0,727.0,810.0,967.0
16300.0,145088.0,149774.0,148979.0,151015.0,154266.0,147411,147694.0,149264.0,148273.0,146199.0,139571.0,144433.0,144178.0,146876.0,150023.0,138760,141320.0,144726.0,143390.0,141309.0,5517.0,5341.0,4801.0,4139.0,4243.0,8651,6374.0,4538.0,4883.0,4890.0
16340.0,17953.0,18877.0,19474.0,19405.0,19432.0,19165,19279.0,19478.0,19806.0,19783.0,16747.0,17767.0,18504.0,18626.0,18728.0,18071,18613.0,18884.0,19156.0,19055.0,1206.0,1110.0,970.0,779.0,704.0,1094,666.0,594.0,650.0,728.0
16380.0,23090.0,22735.0,22809.0,22882.0,22789.0,22571,21969.0,21968.0,22393.0,22749.0,22323.0,21956.0,22078.0,22223.0,22159.0,21310,21219.0,21343.0,21839.0,22003.0,767.0,779.0,731.0,659.0,630.0,1261,750.0,625.0,554.0,746.0
16460.0,18135.0,17905.0,17555.0,17733.0,17566.0,16848,16689.0,16571.0,16714.0,16539.0,16917.0,16758.0,16623.0,16837.0,16792.0,15299,15689.0,15767.0,15882.0,15728.0,1218.0,1147.0,932.0,896.0,774.0,1549,1000.0,804.0,832.0,811.0
16500.0,31302.0,31840.0,32697.0,33507.0,34857.0,34725,33941.0,33751.0,33784.0,33470.0,28644.0,29326.0,30495.0,31306.0,32601.0,31497,31879.0,31959.0,32001.0,31520.0,2658.0,2514.0,2202.0,2201.0,2256.0,3228,2062.0,1792.0,1783.0,1950.0
16540.0,78517.0,77095.0,76207.0,76683.0,77450.0,77554,76299.0,76768.0,76652.0,77215.0,74534.0,73132.0,72742.0,73746.0,74511.0,71781,72610.0,74046.0,74244.0,74820.0,3983.0,3963.0,3465.0,2937.0,2939.0,5773,3689.0,2722.0,2408.0,2395.0
16580.0,122702.0,121058.0,120201.0,121329.0,122206.0,119344,121672.0,122709.0,123858.0,125243.0,116547.0,114977.0,115026.0,115991.0,117704.0,111717,115705.0,117917.0,118652.0,120001.0,6155.0,6081.0,5175.0,5338.0,4502.0,7627,5967.0,4792.0,5206.0,5242.0
16620.0,98887.0,93376.0,93118.0,92699.0,91815.0,91230,89791.0,89651.0,91097.0,90776.0,92664.0,87638.0,88104.0,87774.0,87321.0,82891,84871.0,86194.0,87711.0,87144.0,6223.0,5738.0,5014.0,4925.0,4494.0,8339,4920.0,3457.0,3386.0,3632.0
16660.0,24145.0,24776.0,24721.0,24501.0,24165.0,23254,23115.0,22997.0,23393.0,23708.0,22692.0,23423.0,23650.0,23399.0,23279.0,21633,21976.0,22064.0,22450.0,22769.0,1453.0,1353.0,1071.0,1102.0,886.0,1621,1139.0,933.0,943.0,939.0
16700.0,359874.0,367563.0,371241.0,377980.0,389041.0,389532,397189.0,410671.0,430875.0,444770.0,341568.0,352217.0,358059.0,367382.0,380068.0,366847,383215.0,399097.0,419935.0,429157.0,18306.0,15346.0,13182.0,10598.0,8973.0,22685,13974.0,11574.0,10940.0,15613.0
16740.0,1235763.0,1267805.0,1301192.0,1323808.0,1357444.0,1341813,1370331.0,1438606.0,1470337.0,1480953.0,1168768.0,1206592.0,1244852.0,1273997.0,1308929.0,1245426,1305993.0,1388005.0,1421091.0,1427153.0,66995.0,61213.0,56340.0,49811.0,48515.0,96387,64338.0,50601.0,49246.0,53800.0
16820.0,109152.0,108086.0,111121.0,112304.0,115396.0,110744,111040.0,114943.0,118656.0,120973.0,105049.0,104313.0,107590.0,109291.0,112589.0,104203,107335.0,112067.0,115745.0,117918.0,4103.0,3773.0,3531.0,3013.0,2807.0,6541,3705.0,2876.0,2911.0,3055.0
16860.0,253369.0,258458.0,265363.0,270385.0,275128.0,270368,270946.0,276720.0,285840.0,291583.0,239574.0,245871.0,254945.0,260888.0,266032.0,252835,260306.0,267700.0,277150.0,282271.0,13795.0,12587.0,10418.0,9497.0,9096.0,17533,10640.0,9020.0,8690.0,9312.0
16940.0,48090.0,48225.0,48062.0,48106.0,48998.0,49771,48905.0,48187.0,48737.0,49104.0,46195.0,46232.0,46222.0,46223.0,47249.0,47186,46894.0,46513.0,47274.0,47437.0,1895.0,1993.0,1840.0,1883.0,1749.0,2585,2011.0,1674.0,1463.0,1667.0
16980.0,4848627.0,4917909.0,4883030.0,4876528.0,4883829.0,4730181,4741352.0,4864222.0,4899435.0,5013880.0,4557710.0,4629699.0,4644099.0,4675021.0,4695125.0,4267574,4446462.0,4639445.0,4683726.0,4756656.0,290917.0,288210.0,238931.0,201507.0,188704.0,462607,294890.0,224777.0,215709.0,257224.0
17020.0,101102.0,99953.0,100334.0,99932.0,96221.0,91515,90132.0,89903.0,90768.0,91476.0,93820.0,93218.0,94405.0,94798.0,91204.0,82838,83884.0,85789.0,86048.0,86068.0,7282.0,6735.0,5929.0,5134.0,5017.0,8677,6248.0,4114.0,4720.0,5408.0
17060.0,33848.0,31575.0,31918.0,32475.0,33052.0,32766,32527.0,32644.0,33062.0,33117.0,32012.0,29684.0,30171.0,30898.0,31544.0,29951,30771.0,31292.0,31797.0,31604.0,1836.0,1891.0,1747.0,1577.0,1508.0,2815,1756.0,1352.0,1265.0,1513.0
17140.0,1088700.0,1106333.0,1123210.0,1130597.0,1146370.0,1122726,1130706.0,1146705.0,1162022.0,1174293.0,1039236.0,1057907.0,1075544.0,1086290.0,1104087.0,1044476,1079845.0,1106530.0,1121834.0,1124958.0,49464.0,48426.0,47666.0,44307.0,42283.0,78250,50861.0,40175.0,40188.0,49335.0
17220.0,43770.0,40888.0,41184.0,42250.0,42275.0,41177,40732.0,41276.0,41637.0,41600.0,41142.0,38383.0,39045.0,40225.0,40194.0,37755,38641.0,39681.0,40154.0,40006.0,2628.0,2505.0,2139.0,2025.0,2081.0,3422,2091.0,1595.0,1483.0,1594.0
17260.0,9425.0,8760.0,8214.0,8010.0,7979.0,7939,7680.0,7239.0,6984.0,6802.0,8467.0,7950.0,7563.0,7411.0,7341.0,6928,7020.0,6845.0,6646.0,6431.0,958.0,810.0,651.0,599.0,638.0,1011,660.0,394.0,338.0,371.0
17300.0,114716.0,123229.0,125234.0,128040.0,131494.0,130919,132364.0,134367.0,135763.0,139267.0,107900.0,116925.0,119737.0,122960.0,126365.0,121666,126275.0,129220.0,130533.0,133550.0,6816.0,6304.0,5497.0,5080.0,5129.0,9253,6089.0,5147.0,5230.0,5717.0
17340.0,29016.0,25408.0,25594.0,25344.0,25322.0,24965,24874.0,24772.0,25127.0,25971.0,26805.0,23419.0,23863.0,23780.0,23805.0,22170,22671.0,23307.0,23447.0,24146.0,2211.0,1989.0,1731.0,1564.0,1517.0,2795,2203.0,1465.0,1680.0,1825.0
17380.0,13349.0,12536.0,12086.0,11614.0,11267.0,10684,10600.0,10419.0,10487.0,10660.0,12290.0,11555.0,11250.0,10843.0,10410.0,9708,9845.0,9913.0,10103.0,10256.0,1059.0,981.0,836.0,771.0,857.0,976,755.0,506.0,384.0,404.0
17410.0,1082395.0,1092604.0,1102676.0,1105864.0,1116418.0,1061369,1061201.0,1073816.0,1085021.0,1099977.0,1027507.0,1033610.0,1041678.0,1054281.0,1070970.0,958864,999745.0,1024621.0,1045086.0,1057989.0,54888.0,58994.0,60998.0,51583.0,45448.0,102505,61456.0,49195.0,39935.0,41988.0
17420.0,56968.0,57474.0,57721.0,57349.0,59422.0,59351,57322.0,56877.0,56622.0,56263.0,53933.0,54819.0,55532.0,55242.0,57346.0,55406,54847.0,54813.0,54630.0,54172.0,3035.0,2655.0,2189.0,2107.0,2076.0,3945,2475.0,2064.0,1992.0,2091.0
17500.0,19792.0,23179.0,23916.0,23691.0,23494.0,23037,23330.0,24111.0,25358.0,25408.0,17835.0,21584.0,22503.0,22548.0,22386.0,21452,22167.0,23210.0,24408.0,24380.0,1957.0,1595.0,1413.0,1143.0,1108.0,1585,1163.0,901.0,950.0,1028.0
17540.0,24487.0,23949.0,23269.0,22870.0,23100.0,21963,21905.0,22079.0,21884.0,21730.0,23271.0,22781.0,22337.0,22121.0,22259.0,20513,20841.0,21290.0,21079.0,20884.0,1216.0,1168.0,932.0,749.0,841.0,1450,1064.0,789.0,805.0,846.0
17580.0,30217.0,29538.0,29751.0,28782.0,28774.0,28777,29168.0,29274.0,29350.0,29718.0,28680.0,27938.0,28269.0,27573.0,27506.0,27194,27552.0,28255.0,28447.0,28679.0,1537.0,1600.0,1482.0,1209.0,1268.0,1583,1616.0,1019.0,903.0,1039.0
17620.0,20553.0,22682.0,22037.0,20558.0,20832.0,,22800.0,22547.0,22418.0,23045.0,16730.0,19144.0,19091.0,18126.0,18704.0,,21009.0,21101.0,20824.0,21530.0,3823.0,3538.0,2946.0,2432.0,2128.0,,1791.0,1446.0,1594.0,1515.0
17640.0,7897.0,8756.0,8716.0,8343.0,8281.0,,8667.0,8665.0,8944.0,9216.0,5992.0,7133.0,7330.0,7303.0,7263.0,,7908.0,8033.0,8260.0,8504.0,1905.0,1623.0,1386.0,1040.0,1018.0,,759.0,632.0,684.0,712.0
17650.0,15592.0,14998.0,14873.0,14818.0,14521.0,14376,14612.0,14861.0,15054.0,15015.0,14926.0,14254.0,14175.0,14125.0,13870.0,13542,13953.0,14306.0,14582.0,14494.0,666.0,744.0,698.0,693.0,651.0,834,659.0,555.0,472.0,521.0
17660.0,71996.0,74424.0,76444.0,78389.0,80885.0,83253,84917.0,86350.0,88796.0,90061.0,68574.0,71080.0,73523.0,75666.0,78049.0,77340,81283.0,83364.0,85468.0,86109.0,3422.0,3344.0,2921.0,2723.0,2836.0,5913,3634.0,2986.0,3328.0,3952.0
17740.0,19241.0,19303.0,19799.0,20134.0,20225.0,21208,20618.0,21230.0,21747.0,22619.0,18260.0,18369.0,18906.0,19392.0,19435.0,19533,19670.0,20410.0,20921.0,21677.0,981.0,934.0,893.0,742.0,790.0,1675,948.0,820.0,826.0,942.0
17780.0,123077.0,120840.0,122809.0,126112.0,128933.0,128759,135391.0,141037.0,146168.0,151402.0,118783.0,116202.0,118507.0,122065.0,125094.0,121426,129373.0,136210.0,141138.0,146181.0,4294.0,4638.0,4302.0,4047.0,3839.0,7333,6018.0,4827.0,5030.0,5221.0
17820.0,318223.0,334124.0,345307.0,354534.0,361340.0,363825,376635.0,381102.0,389455.0,395916.0,304273.0,322445.0,335134.0,341970.0,350185.0,339822,355603.0,368786.0,376303.0,378980.0,13950.0,11679.0,10173.0,12564.0,11155.0,24003,21032.0,12316.0,13152.0,16936.0
17860.0,110600.0,111791.0,111360.0,111419.0,111844.0,108664,111309.0,112750.0,112772.0,112966.0,106387.0,107929.0,108286.0,108774.0,109073.0,103933,108075.0,110365.0,109771.0,109410.0,4213.0,3862.0,3074.0,2645.0,2771.0,4731,3234.0,2385.0,3001.0,3556.0
17900.0,393809.0,391267.0,388566.0,384263.0,388727.0,390741,394442.0,399661.0,409873.0,420662.0,372543.0,373263.0,372667.0,371643.0,378479.0,370370,379934.0,387358.0,398093.0,403694.0,21266.0,18004.0,15899.0,12620.0,10248.0,20371,14508.0,12303.0,11780.0,16968.0
17980.0,128118.0,132801.0,134993.0,134830.0,133645.0,132540,130983.0,129171.0,129734.0,128757.0,119105.0,124512.0,127718.0,128582.0,128070.0,123690,125300.0,124473.0,124981.0,123590.0,9013.0,8289.0,7275.0,6248.0,5575.0,8850,5683.0,4698.0,4753.0,5167.0
